cnote,dispatch_time,client_name,weight,origin_cluster,to_pincode,trip_id,bp_id,serviceability
2000884536,2019-05-27 11:12:00.0,RETAIL,64.0,AMDT1,695504,872795,BP1174,ODA_1_1
8000732439,2019-05-27 10:26:00.0,White Field Impex,10.0,BOMT1,521135,872800,BP1100,ODA_1_1
8000554341,2019-05-27 10:37:00.0,Trans Supply Chain,30.0,BLRT1,521301,872804,BP1100,ODA_1_1
2000844708,2019-05-27 10:25:00.0,RETAIL,190.0,DELT1,524421,872805,BP1231,ODA_3_5
2000875106,2019-05-27 10:26:00.0,RETAIL,30.0,NOIT1,521366,872806,BP1100,ODA_2_2
2000538222,2019-05-27 11:04:00.0,RETAIL,210.0,HYDT1,273007,872809,BP1606,ODA_1_1
1003349870,2019-05-27 12:13:00.0,Sun Pharmaceutical Industries Ltd.,90.0,BOMT1,690548,872816,BP1613,ODA_2_4
2000850279,2019-05-27 12:13:00.0,Reliance Retail Limited (Projects),3.0,BOMT1,690548,872816,BP1613,ODA_2_4
2000781260,2019-05-27 12:13:00.0,TCNS CLOTHING COMPANY  LIMITED,8.0,DELT1,690548,872816,BP1613,ODA_2_4
1003242650,2019-05-27 12:13:00.0,Sun Pharmaceutical Industries Ltd.,45.0,BOMT1,685585,872816,BP1613,ODA_2_4
1003205075,2019-05-27 10:56:00.0,KWE - ISUZU,40.0,MAAT2,144401,872818,BP1500,ODA_1_1
8000782754,2019-05-27 10:56:00.0,RETAIL,49.5,MAAT2,144401,872818,BP1500,ODA_1_1
1003405953,2019-05-27 10:56:00.0,BABA ASSOCIATES & LOGISTICS PRIVATE LIMITED,33.0,DELT1,144401,872818,BP1500,ODA_1_1
1003314418,2019-05-27 10:28:00.0,Addisons Paints & Chemicals A Division of Simpson & co ltd,504.0,MAAT2,360030,872821,BP1713,ODA_1_1
2000585090,2019-05-27 12:55:00.0,RETAIL,451.0,DELT1,387570,872843,BP1057,ODA_1_1
8000559198,2019-05-27 12:55:00.0,RETAIL,160.0,AMBT1,387530,872843,BP1057,ODA_1_1
1003228868,2019-05-27 12:55:00.0,ORIENT ELECTRIC  LTD FANS,99.0,AMDT1,387411,872843,BP1057,ODA_1_1
1003504363,2019-05-27 11:02:00.0,Ashok Leyland Ltd,36.0,DELT1,605602,872846,BP1028,ODA_1_1
8000772583,2019-05-27 11:02:00.0,SYSTOPIC LABORATORIES PVT. LTD.,82.0,DELT1,605602,872846,BP1028,ODA_1_1
1002929086,2019-05-27 11:02:00.0,KLM Laboratories Pvt. Ltd.,40.0,AMDT1,605602,872846,BP1028,ODA_1_1
1003504609,2019-05-27 11:02:00.0,Ashok Leyland Ltd,6.0,DELT1,605602,872846,BP1028,ODA_1_1
1002752715,2019-05-27 11:34:00.0,RETAIL,150.0,JAIT1,690518,872848,BP1643,ODA_1_1
2000856331,2019-05-27 11:34:00.0,RETAIL,15.0,BOMT1,691583,872848,BP1643,ODA_1_1
1003494483,2019-05-27 11:34:00.0,ETHICS INNOVATIONS PVT. LTD.,187.7,DELT1,690520,872848,BP1643,ODA_1_1
2000906672,2019-05-27 10:40:00.0,Vashi Electricals Pvt. Ltd,6.0,BOMT1,392130,872852,BP1298,ODA_2_2
1003182890,2019-05-27 10:40:00.0,L&T-C outbound,250.0,CJBT1,392130,872852,BP1298,ODA_2_2
1003312479,2019-05-27 10:40:00.0,Emerson Process Automation,1.0,MAAT2,392130,872852,BP1298,ODA_2_2
1003351256,2019-05-27 10:40:00.0,Vashi Electricals Pvt. Ltd,40.0,BOMT1,392130,872852,BP1298,ODA_2_2
1001856044,2019-05-27 10:40:00.0,Vashi Electricals Pvt. Ltd,4.0,BOMT1,392130,872852,BP1298,ODA_2_2
2000887607,2019-05-27 11:04:00.0,RETAIL,1190.0,HYDT1,638673,872855,BP1029,ODA_2_2
1003405723,2019-05-27 11:04:00.0,COMAC INDIA PVT LTD,28.0,DELT1,638672,872855,BP1029,ODA_2_2
1003232377,2019-05-27 11:04:00.0,Xseed Education,74.0,BLRT1,642126,872855,BP1029,ODA_2_3
1003232381,2019-05-27 11:04:00.0,Xseed Education,311.0,BLRT1,641665,872855,BP1029,ODA_2_2
1003232370,2019-05-27 11:04:00.0,Xseed Education,2.0,BLRT1,641665,872855,BP1029,ODA_2_2
1003250005,2019-05-27 10:35:00.0,GRIP STRAPPING TEHCNOLOGIES PRIVATE LIMITED,50.0,HYDT1,515110,872859,BP1637,ODA_2_2
1003315805,2019-05-27 10:35:00.0,TOYOTA MATERIAL HANDLING INDIA PVT. LTD. ,2.4,BLRT1,515211,872859,BP1637,ODA_2_2
1003225870,2019-05-27 10:35:00.0,Essae Teraoka (Bommasandra),17.0,BLRT1,515201,872859,BP1637,ODA_2_2
1003013631,2019-05-27 10:35:00.0,Mohan Clothing Company pvt ltd,18.61,DELT1,444805,872864,BP1702,ODA_2_2
1003404034,2019-05-27 10:35:00.0,ORNATE AGENCIES PRIVATE LIMITED,10.0,DELT1,444805,872864,BP1702,ODA_2_2
2000877589,2019-05-27 10:42:00.0,RETAIL,50.0,MAAT2,272206,872866,BP1395,ODA_1_1
1003504346,2019-05-27 10:49:00.0,Ashok Leyland Ltd,11.0,DELT1,522017,872868,BP1100,ODA_2_2
1003504455,2019-05-27 10:49:00.0,Ashok Leyland Ltd,27.0,DELT1,522017,872868,BP1100,ODA_2_2
1003426466,2019-05-27 10:35:00.0,COMAC INDIA PVT LTD,10.0,DELT1,311024,872870,BP1499,ODA_1_1
2000868731,2019-05-27 10:49:00.0,RETAIL,200.0,NOIT1,522001,872874,BP1100,ODA_2_2
2000894106,2019-05-27 10:49:00.0,RETAIL,67.0,BOMT1,522257,872874,BP1100,ODA_2_2
1002870746,2019-05-27 10:56:00.0,HAAZTI INTERNATIONAL,20.0,MAAT2,144039,872882,BP1052,ODA_1_1
1003154766,2019-05-27 10:56:00.0,Schwing Stetter India Private Limtied,15.0,DELT1,144039,872882,BP1052,ODA_1_1
8000814667,2019-05-27 10:44:00.0,M Junction,20.0,CCUT1,522259,872884,BP1100,ODA_2_2
8000788431,2019-05-27 11:49:00.0,RETAIL,40.0,JAIT1,760006,872887,BP1578,ODA_1_1
1003377355,2019-05-27 10:59:00.0,Musashi paint India Pvt Ld,315.0,MAAT2,262405,872890,BP1265,ODA_2_2
8000774197,2019-05-27 10:59:00.0,PYROTECH ELECTRONICS PVT. LTD. (Dense),20.0,JAIT1,262405,872890,BP1265,ODA_2_2
1003501823,2019-05-27 10:59:00.0,DIC INDIA LIMITED,1112.0,NOIT1,262405,872890,BP1265,ODA_2_2
1003498227,2019-05-27 11:05:00.0,VEE TEE AUTO MFG.CO.PVT.LTD.,43.0,NOIT1,624619,872893,BP1595,ODA_4_5
1003504111,2019-05-27 11:05:00.0,Ashok Leyland Ltd,14.0,DELT1,624709,872893,BP1595,ODA_4_5
1003504254,2019-05-27 11:05:00.0,Ashok Leyland Ltd,6.0,DELT1,624709,872893,BP1595,ODA_4_5
1003498357,2019-05-27 11:05:00.0,VEE TEE AUTO MFG.CO.PVT.LTD.,150.0,NOIT1,624601,872893,BP1595,ODA_4_5
2000164507,2019-05-27 11:05:00.0,RETAIL,525.0,AMDT1,624601,872893,BP1595,ODA_4_5
1003498384,2019-05-27 11:05:00.0,VEE TEE AUTO MFG.CO.PVT.LTD.,43.0,NOIT1,624601,872893,BP1595,ODA_4_5
1003504253,2019-05-27 10:44:00.0,Ashok Leyland Ltd,8.0,DELT1,515801,872894,BP1637,ODA_2_2
1003383203,2019-05-27 10:44:00.0,P M Electro-Auto Pvt. Ltd,310.0,BOMT2,515801,872894,BP1637,ODA_2_2
8000745998,2019-05-27 11:17:00.0,RETAIL,55.0,BLRT1,624001,872898,BP1595,ODA_2_2
1002747193,2019-05-27 11:17:00.0,(NORTH) NIPPON EXPRESS (INDIA)PVT LTD ,16.0,BLRT1,624001,872898,BP1595,ODA_2_2
8000834151,2019-05-27 13:30:00.0,Pls,43.0,DELT1,125050,872912,BP1072,ODA_2_2
8000786066,2019-05-27 11:42:00.0,RETAIL,185.0,DELT1,517588,872921,BP1566,ODA_1_1
2000820853,2019-05-27 13:30:00.0,B9 Beverages Private Limited,60.0,DELT1,125055,872931,BP1072,ODA_4_5
2000782442,2019-05-27 13:30:00.0,RETAIL,130.0,HYDT1,125055,872931,BP1072,ODA_4_5
1003401218,2019-05-27 13:30:00.0,Hindware (Bahadurgarh),22.0,DELT1,125055,872931,BP1072,ODA_4_5
1003354699,2019-05-27 13:30:00.0,K-International North,660.0,NOIT1,125055,872931,BP1072,ODA_4_5
1003350181,2019-05-27 13:30:00.0,ORIENT Electric Limited Switch Gears,120.0,NOIT1,125055,872931,BP1072,ODA_4_5
1003202660,2019-05-27 13:30:00.0,Ncubate India Services Pvt. Ltd- (Ncubate),92.0,DELT1,125055,872931,BP1072,ODA_4_5
2000829505,2019-05-27 13:30:00.0,GABRIEL INDIA LTD AFTERMARKET,320.0,DELT1,125055,872931,BP1072,ODA_4_5
8000731490,2019-05-27 13:30:00.0,RETAIL,20.0,DELT1,125055,872931,BP1072,ODA_4_5
1003403253,2019-05-27 12:37:00.0,ALIA PREMEDIA SERVICES PRIVATE LIMITED (Diadeis),33.0,DELT1,734101,872944,BP1677,ODA_1_1
1003504607,2019-05-27 11:44:00.0,Ashok Leyland Ltd,9.0,DELT1,148001,872957,BP1515,ODA_2_5
1003504786,2019-05-27 11:44:00.0,Ashok Leyland Ltd,47.0,DELT1,148001,872957,BP1515,ODA_2_5
1003504870,2019-05-27 11:44:00.0,Ashok Leyland Ltd,59.0,DELT1,148001,872957,BP1515,ODA_2_5
1003504893,2019-05-27 11:44:00.0,Ashok Leyland Ltd,19.0,DELT1,148001,872957,BP1515,ODA_2_5
1003504918,2019-05-27 11:44:00.0,Ashok Leyland Ltd,550.0,DELT1,148001,872957,BP1515,ODA_2_5
1003504996,2019-05-27 11:44:00.0,Ashok Leyland Ltd,227.0,DELT1,148001,872957,BP1515,ODA_2_5
1003510210,2019-05-27 11:44:00.0,Ashok Leyland Ltd,5.0,DELT1,148001,872957,BP1515,ODA_2_5
1003510242,2019-05-27 11:44:00.0,Ashok Leyland Ltd,6.0,DELT1,148001,872957,BP1515,ODA_2_5
1003470802,2019-05-27 11:44:00.0,Nippon Paints,242.0,DELT1,148001,872957,BP1515,ODA_2_5
6000126303,2019-05-27 11:08:00.0,Hilti India Private Ltd,12.92,DELT1,313031,872958,BP1599,ODA_1_1
1003202995,2019-05-27 12:38:00.0,M Junction,20.0,DELT1,734426,872968,BP1677,ODA_1_1
1003319540,2019-05-27 11:10:00.0,C&S ELECTRIC LTD,75.0,NOIT1,184101,872970,BP1198,ODA_2_2
2000850444,2019-05-27 11:10:00.0,White Field Impex,7.0,BOMT1,184141,872970,BP1198,ODA_1_1
8000796701,2019-05-27 11:10:00.0,RETAIL,125.0,NOIT1,184121,872970,BP1198,ODA_1_1
8000554340,2019-05-27 11:00:00.0,Trans Supply Chain,60.0,BLRT1,522201,872983,BP1100,ODA_2_2
2000848787,2019-05-27 11:20:00.0,Reliance Retail Limited (Projects),284.0,BOMT1,331811,872985,BP1226,ODA_2_2
8000774863,2019-05-27 12:39:00.0,RETAIL,126.0,JAIT1,734429,873001,BP1677,ODA_1_1
8000774873,2019-05-27 12:39:00.0,RETAIL,99.0,JAIT1,734429,873001,BP1677,ODA_1_1
8000774874,2019-05-27 12:39:00.0,RETAIL,33.0,JAIT1,734429,873001,BP1677,ODA_1_1
8000774888,2019-05-27 12:39:00.0,RETAIL,33.0,JAIT1,734429,873001,BP1677,ODA_1_1
2000888555,2019-05-27 11:18:00.0,J.K.FILES (INDIA) LIMITED,12.0,BOMT1,741101,873003,BP1211,ODA_1_1
1003065776,2019-05-27 11:18:00.0,TATA STEEL LIMITED,300.0,IXWT1,741101,873003,BP1211,ODA_1_1
2000875813,2019-05-27 11:30:00.0,RETAIL,700.0,NOIT1,741302,873004,BP1211,ODA_1_1
8000760313,2019-05-27 11:24:00.0,BALAJI ACTION BUILDWELL,51.0,DELT1,442001,873006,BP1169,ODA_3_7
1003208785,2019-05-27 11:24:00.0,NATURAL REMEDIES PVT LTD.,25.0,BLRT1,442001,873006,BP1169,ODA_3_7
1003341465,2019-05-27 11:34:00.0,Reliance Retail Limited (Projects),54.0,BOMT2,442001,873015,BP1169,ODA_3_7
2000687787,2019-05-27 11:34:00.0,RETAIL,18.0,AMBT1,442001,873015,BP1169,ODA_3_7
1002230235,2019-05-27 11:34:00.0,COMAC INDIA PVT LTD,10.0,DELT1,442001,873015,BP1169,ODA_3_7
1003231344,2019-05-27 11:47:00.0,Collateral Medical Pvt. Ltd.,1.0,BOMT1,441103,873018,BP1142,ODA_1_1
1003231322,2019-05-27 11:47:00.0,Collateral Medical Pvt. Ltd.,1.0,BOMT1,441103,873018,BP1142,ODA_1_1
8000788217,2019-05-27 15:30:00.0,RETAIL,25.0,JAIT1,607001,873020,BP1028,ODA_1_3
1003097568,2019-05-27 16:06:00.0,Workstore Limited,25.0,MAAT2,608001,873029,BP1028,ODA_3_5
1003232979,2019-05-27 16:06:00.0,Xseed Education,180.0,BLRT1,608602,873029,BP1028,ODA_2_2
1003156792,2019-05-27 16:06:00.0,PRISM JOHNSON LIMITED,41.0,AMBT1,609602,873033,BP1028,ODA_4_5
8000736748,2019-05-27 11:45:00.0,RETAIL,9.0,BOMT1,284202,873035,BP1535,ODA_4_5
1003497501,2019-05-27 11:30:00.0,L&T Hydrocarbon Engineering Ltd.,2500.0,DELT1,151301,873036,BP1723,ODA_1_1
1003504597,2019-05-27 11:54:00.0,Ashok Leyland Ltd,4.0,DELT1,563101,873048,BP1293,ODA_1_1
2000805906,2019-05-27 11:54:00.0,RETAIL,25.0,IDRT1,563101,873048,BP1293,ODA_1_1
8000826508,2019-05-27 11:54:00.0,RETAIL,20.0,IDRT1,563101,873048,BP1293,ODA_1_1
1003102798,2019-05-27 11:53:00.0,NAANAL TECHNOLOGIES PVT LTD,3.0,NOIT1,563114,873057,BP1293,ODA_1_1
1003307783,2019-05-27 11:53:00.0,NAANAL TECHNOLOGIES PVT LTD,3.0,HYDT1,563114,873057,BP1293,ODA_1_1
2000693711,2019-05-27 11:53:00.0,NAANAL TECHNOLOGIES PVT LTD,3.5,BOMT2,563114,873057,BP1293,ODA_1_1
2000900366,2019-05-27 11:53:00.0,Fronius India Pvt Ltd,12.0,PNQT2,563114,873057,BP1293,ODA_1_1
1003371864,2019-05-27 11:43:00.0,ITC LTD-KOLKATA,8.0,DELT1,312605,873085,BP1599,ODA_5_5
2000556851,2019-05-27 11:43:00.0,RETAIL,133.0,DELT1,312024,873085,BP1599,ODA_2_2
1003203325,2019-05-27 11:43:00.0,White Field Impex,7.0,BOMT1,312001,873085,BP1599,ODA_4_5
2000900357,2019-05-27 11:43:00.0,Fronius India Pvt Ltd,5.0,PNQT2,312025,873085,BP1599,ODA_4_5
8000824043,2019-05-27 11:43:00.0,TELEONE SERVICES PVT LTD,20.0,AMBT1,312001,873085,BP1599,ODA_4_5
1003164601,2019-05-27 11:43:00.0,ITC LTD-KOLKATA,4.0,DELT1,312001,873085,BP1599,ODA_4_5
1003494903,2019-05-27 11:57:00.0,ETHICS INNOVATIONS PVT. LTD.,72.8,DELT1,563135,873091,BP1293,ODA_2_2
1003232792,2019-05-27 11:43:00.0,Xseed Education,506.0,BLRT1,313027,873092,BP1599,ODA_3_5
1003503559,2019-05-27 11:43:00.0,Fleetguard Filters,166.0,DELT1,327001,873092,BP1599,ODA_5_5
1003503911,2019-05-27 11:43:00.0,Fleetguard Filters,74.0,DELT1,327001,873092,BP1599,ODA_5_5
1003385714,2019-05-27 11:28:00.0,S CHAND AND COMPANY LIMITED,80.0,DELT1,181206,873094,BP1198,ODA_1_1
1002845644,2019-05-27 12:43:00.0,CORDOVA PUBLICATIONS PVT.LTD,35.0,NOIT1,685607,873095,BP1613,ODA_3_5
2000868358,2019-05-27 12:43:00.0,RETAIL,150.0,NOIT1,689645,873095,BP1613,ODA_2_4
2000905264,2019-05-27 12:43:00.0,RETAIL,150.0,JAIT1,689672,873095,BP1613,ODA_2_4
1002994698,2019-05-27 12:43:00.0,ETHICS INNOVATIONS PVT. LTD.,187.7,DELT1,689673,873095,BP1613,ODA_2_4
2000868787,2019-05-27 12:43:00.0,RETAIL,100.0,NOIT1,689645,873095,BP1613,ODA_2_4
2000873217,2019-05-27 12:43:00.0,RETAIL,325.0,HYDT1,689698,873095,BP1613,ODA_2_4
1003494012,2019-05-27 12:43:00.0,ETHICS INNOVATIONS PVT. LTD.,16.2,DELT1,685585,873095,BP1613,ODA_2_4
1003504007,2019-05-27 11:57:00.0,Ashok Leyland Ltd,5.0,DELT1,562101,873097,BP1293,ODA_2_2
8000846012,2019-05-27 11:40:00.0,Delnet Connect LLP,93.0,NOIT1,563101,873101,BP1293,ODA_1_1
1003222123,2019-05-27 13:53:00.0,Go Fashion India (P) Ltd,49.0,CJBT1,570010,873103,BP1205,ODA_1_1
2000905182,2019-05-27 12:23:00.0,RETAIL,14.0,JAIT1,689662,873119,BP1613,ODA_2_5
2000868721,2019-05-27 11:54:00.0,RETAIL,600.0,NOIT1,680121,873124,BP1269,ODA_1_1
1003494455,2019-05-27 11:54:00.0,ETHICS INNOVATIONS PVT. LTD.,25.9,DELT1,680699,873124,BP1269,ODA_1_1
1003494489,2019-05-27 11:54:00.0,ETHICS INNOVATIONS PVT. LTD.,18.1,DELT1,680732,873124,BP1269,ODA_1_1
2000900355,2019-05-27 11:54:00.0,Fronius India Pvt Ltd,4.0,PNQT2,680309,873124,BP1269,ODA_1_1
2000855110,2019-05-27 11:34:00.0,RETAIL,130.0,IDRT1,784506,873129,BP1525,ODA_1_1
2000876344,2019-05-27 12:01:00.0,RETAIL,600.0,HYDT1,274207,873144,BP1411,ODA_1_1
1002919173,2019-05-27 12:01:00.0,SHANTI INTERNATIONAL,15.5,DELT1,274001,873144,BP1411,ODA_2_2
1003513955,2019-05-27 11:43:00.0,AAJ Enterprises Pvt. Ltd,693.0,DELT1,521230,873146,BP1100,ODA_1_1
1002826159,2019-05-27 12:00:00.0,Schwing Stetter India Private Limtied,20.0,MAAT1,517504,873157,BP1585,ODA_1_1
2000875614,2019-05-27 11:50:00.0,RETAIL,80.0,NOIT1,824101,873164,BP1659,ODA_4_7
1003193506,2019-05-27 12:05:00.0,BRANDIS MANUFACTURING & MARKETING PVT LTD.,10.0,BLRT1,802301,873171,BP1501,ODA_2_2
2000871797,2019-05-27 12:05:00.0,RETAIL,245.0,LKOT1,802301,873171,BP1501,ODA_2_2
2000916666,2019-05-27 12:05:00.0,RETAIL,105.0,LKOT1,802301,873171,BP1501,ODA_2_2
1003239770,2019-05-27 13:01:00.0,CLASSIC FASHIONS DIVISION,50.7,CJBT1,533401,873178,BP1219,ODA_2_2
1001911191,2019-05-27 13:01:00.0,Schwing Stetter India Private Limtied,320.0,HYDT1,533401,873178,BP1219,ODA_2_2
1003232820,2019-05-27 13:06:00.0,Xseed Education,114.0,BLRT1,534201,873184,BP1675,ODA_2_2
8000554334,2019-05-27 13:06:00.0,Trans Supply Chain,90.0,BLRT1,534202,873184,BP1675,ODA_3_5
1003433859,2019-05-27 13:06:00.0,Sleek International Pvt. Ltd.(Zoom),12.0,HYDT1,534202,873184,BP1675,ODA_3_5
1002864261,2019-05-27 13:05:00.0,Schwing Stetter India Private Limtied,30.0,HYDT1,534313,873187,BP1675,ODA_1_1
2000894472,2019-05-27 11:58:00.0,White Field Impex,18.0,BOMT1,323803,873192,BP1228,ODA_2_2
1003202809,2019-05-27 11:58:00.0,Ncubate India Services Pvt. Ltd- (Ncubate),8.46,DELT1,323001,873192,BP1228,ODA_1_1
8000554342,2019-05-27 13:05:00.0,Trans Supply Chain,70.0,BLRT1,534275,873197,BP1675,ODA_2_2
1003232857,2019-05-27 12:26:00.0,Xseed Education,829.0,BLRT1,422403,873201,BP1133,ODA_1_1
1003232933,2019-05-27 12:26:00.0,Xseed Education,199.0,BLRT1,422403,873201,BP1133,ODA_1_1
2000826212,2019-05-27 12:26:00.0,Signode india Limited,700.0,BOMT1,422209,873201,BP1133,ODA_1_1
8000694194,2019-05-27 12:08:00.0,RETAIL,101.0,BLRT1,571602,873203,BP1494,ODA_1_1
1003193792,2019-05-27 12:08:00.0,UNIBIC FOODS INDIA PVT LTD.,216.0,BLRT1,571234,873203,BP1494,ODA_3_5
2000876192,2019-05-27 13:05:00.0,RETAIL,70.0,HYDT1,534101,873207,BP1675,ODA_1_1
1002919388,2019-05-27 12:33:00.0,Aahaa Stores Pvt. Ltd.,15.0,DELT1,212655,873232,BP1545,ODA_4_5
1003371150,2019-05-27 12:33:00.0,ITC LTD-KOLKATA,10.0,DELT1,212655,873232,BP1545,ODA_4_5
1003228608,2019-05-27 12:33:00.0,Amanta Healthcare Limited,217.68,AMDT1,212601,873232,BP1545,ODA_3_5
8000736509,2019-05-27 12:33:00.0,RETAIL,26.0,BOMT1,209402,873232,BP1545,ODA_1_1
2000829683,2019-05-27 12:01:00.0,RETAIL,100.0,DELT1,361310,873233,BP1022,ODA_3_7
8000694176,2019-05-28 10:42:00.0,RETAIL,55.0,BLRT1,303706,873239,BP1645,ODA_1_1
2000781287,2019-05-27 12:04:00.0,TCNS CLOTHING COMPANY  LIMITED,11.0,DELT1,361140,873241,BP1022,ODA_1_4
2000876306,2019-05-27 12:05:00.0,RETAIL,100.0,HYDT1,535221,873246,BP1313,ODA_2_2
1003201905,2019-05-27 13:01:00.0,S & T Welcare Equipments Pvt Ltd,35.0,CJBT1,533240,873247,BP1219,ODA_2_2
2000574472,2019-05-27 13:01:00.0,RETAIL,40.0,AMDT1,533238,873256,BP1219,ODA_1_1
2000894651,2019-05-27 13:01:00.0,White Field Impex,11.0,BOMT1,533289,873256,BP1219,ODA_1_1
1003226524,2019-05-27 13:56:00.0,Venus Valves Industries,57.0,AMDT1,131301,873272,BP1482,ODA_2_2
8000723202,2019-05-27 13:56:00.0,RETAIL,55.0,DELT1,131301,873272,BP1482,ODA_2_2
1003061922,2019-05-27 13:56:00.0,Nippon Paints,74.0,DELT1,131301,873272,BP1482,ODA_2_2
2000829179,2019-05-27 13:56:00.0,RETAIL,100.0,DELT1,131306,873272,BP1482,ODA_2_2
1003314457,2019-05-27 19:57:00.0,Fujifilm India Priivate limited,55.0,MAAT2,518002,873287,BP1273,ODA_1_1
2000554297,2019-05-27 19:57:00.0,RETAIL,26.0,CJBT1,518002,873287,BP1273,ODA_1_1
1002500973,2019-05-27 19:43:00.0,Bharat Exim N Handicrafts Pvt.Ltd,110.0,IDRT2,518002,873289,BP1273,ODA_1_1
1003048923,2019-05-27 19:43:00.0,JCB India Limited,1800.0,PNQT2,518002,873289,BP1273,ODA_1_1
1003249688,2019-05-27 19:43:00.0,MSN laboratories Pvt Ltd,16.0,HYDT1,518002,873289,BP1273,ODA_1_1
2000907373,2019-05-28 15:52:00.0,RETAIL,50.0,DELT1,801103,873290,BP1501,ODA_1_1
2000556853,2019-05-27 12:57:00.0,RETAIL,133.0,DELT1,454446,873296,BP1147,ODA_3_7
8000734122,2019-05-27 12:57:00.0,RETAIL,40.0,CJBT1,454001,873298,BP1147,ODA_1_1
1003037343,2019-05-27 12:57:00.0,Roca Bathroom Products Private Limited,240.0,DELT1,454552,873299,BP1147,ODA_2_2
1003411438,2019-05-27 12:57:00.0,Mogli Labs (India) Pvt Ltd,11.0,DELT1,454221,873299,BP1147,ODA_2_2
1003473005,2019-05-27 12:57:00.0,Collateral Medical Pvt. Ltd.,2.0,BOMT1,454449,873299,BP1147,ODA_4_7
1003473028,2019-05-27 12:57:00.0,Collateral Medical Pvt. Ltd.,2.0,BOMT1,454449,873299,BP1147,ODA_4_7
1003228722,2019-05-27 12:36:00.0,Amanta Healthcare Limited,43.9,AMDT1,283203,873304,BP1510,ODA_2_2
1003228724,2019-05-27 12:36:00.0,Amanta Healthcare Limited,72.6,AMDT1,283203,873304,BP1510,ODA_2_2
8000784678,2019-05-27 13:45:00.0,Saturn Tampondruck,30.0,DELT1,152123,873306,BP1242,ODA_2_2
8000784629,2019-05-27 13:45:00.0,Saturn Tampondruck,30.0,DELT1,152123,873306,BP1242,ODA_2_2
1003405724,2019-05-27 13:45:00.0,Nippon Paints,480.0,DELT1,152107,873306,BP1242,ODA_1_1
1003296213,2019-05-27 13:45:00.0,Fleetguard Filters,138.0,DELT1,152107,873306,BP1242,ODA_1_1
1003409307,2019-05-27 13:45:00.0,LIVPURE PRIVATE LIMITED (Ncubate),40.0,AMBT1,152116,873306,BP1242,ODA_2_2
8000784707,2019-05-27 13:45:00.0,Saturn Tampondruck,30.0,DELT1,152116,873306,BP1242,ODA_2_2
1003503560,2019-05-27 13:45:00.0,Fleetguard Filters,48.0,DELT1,152107,873306,BP1242,ODA_1_1
1003210945,2019-05-27 12:44:00.0,Carrier Midea India Private Limited,30.0,BOMT1,466665,873313,BP1103,ODA_2_2
1002947637,2019-05-27 12:36:00.0,Sterna Security Device Pvt Ltd,7.0,CJBT1,384325,873325,BP1240,ODA_2_2
1003501532,2019-05-27 12:36:00.0,CORDOVA PUBLICATIONS PVT.LTD,25.0,NOIT1,384315,873325,BP1240,ODA_1_1
2000289902,2019-05-27 17:47:00.0,RETAIL,40.0,NOIT1,571101,873344,BP1494,ODA_1_1
8000732432,2019-05-27 17:47:00.0,White Field Impex,11.0,BOMT1,571602,873344,BP1494,ODA_1_1
1003494047,2019-05-27 17:47:00.0,ETHICS INNOVATIONS PVT. LTD.,9.7,DELT1,571313,873344,BP1494,ODA_2_2
8000830503,2019-05-27 17:47:00.0,Trans Supply Chain,30.0,BLRT1,571401,873344,BP1494,ODA_1_1
1003118576,2019-05-27 17:47:00.0,Schwing Stetter India Private Limtied,20.0,MAAT1,571105,873344,BP1494,ODA_2_2
2000218994,2019-05-27 13:17:00.0,RETAIL,300.0,AMBT1,244922,873345,BP1058,ODA_1_1
8000834916,2019-05-27 13:17:00.0,SDPL,20.0,DELT1,244922,873345,BP1058,ODA_1_1
8000834911,2019-05-27 13:17:00.0,SDPL,20.0,DELT1,244922,873345,BP1058,ODA_1_1
1003208952,2019-05-27 14:10:00.0,HARI OM DECOR PVT. LTD.,1536.0,BLRT1,530045,873365,BP1673,ODA_1_1
1003325457,2019-05-27 15:43:00.0,Sleek International Pvt. Ltd.(Zoom),1860.0,PNQT1,136118,873380,BP1476,ODA_1_1
2000892361,2019-05-27 15:54:00.0,RETAIL,6.0,AMDT1,136130,873382,BP1459,ODA_1_1
8000737826,2019-05-27 15:54:00.0,RETAIL,25.0,AMDT1,136118,873382,BP1459,ODA_1_1
1003167047,2019-05-27 15:54:00.0,Bharti Foundation,36.0,DELT1,136118,873382,BP1459,ODA_1_1
1003508721,2019-05-27 15:54:00.0,HealthKart - Brightlifecare,1.1,DELT1,136118,873382,BP1459,ODA_1_1
8000759496,2019-05-27 14:22:00.0,MTG Learning Media,21.0,DELT1,673508,873383,BP1206,ODA_1_1
1003180914,2019-05-27 14:22:00.0,Roca Bathroom Products Private Limited,4.0,CJBT1,673524,873383,BP1206,ODA_1_1
1003198940,2019-05-27 14:12:00.0,Sun Pharmaceutical Industries Ltd.,10.0,BOMT1,206001,873384,BP1510,ODA_4_5
1003242409,2019-05-27 14:12:00.0,Sun Pharmaceutical Industries Ltd.,19.0,BOMT1,206001,873384,BP1510,ODA_4_5
1003228671,2019-05-27 14:12:00.0,Amanta Healthcare Limited,144.94,AMDT1,206001,873384,BP1510,ODA_4_5
1003371060,2019-05-27 14:12:00.0,ITC LTD-KOLKATA,4.0,DELT1,206001,873384,BP1510,ODA_4_5
1003371056,2019-05-27 14:12:00.0,ITC LTD-KOLKATA,4.0,DELT1,206001,873384,BP1510,ODA_4_5
